text,language
 inshallah amra aj win hoboy ,anglo-bangla
 Nasir k Tim a chai sir ,anglo-bangla
 Boss nasir Vai er prblm ta ki aktu bolben? ,anglo-bangla
 Kindly nasir k nen ebar.......☺☺☺☺ ,anglo-bangla
 manush na no 1 bodhrul ,anglo-bangla
 meyer kanna aojjo holona khoborer ajab korbe kivabe ekhon baba cilo na jeno alrail cilo ,anglo-bangla
 Joy hobe amar Banglaer selader ,anglo-bangla
 ami chai aj jeno kono bristi na hoi. ,anglo-bangla
 jonmo 30 july hole ki rashi hote pare ,anglo-bangla
 orai to sobcheye boro durnitibaz Bangladesher modde ,anglo-bangla
 mosharraf ke bad dia nasir k nea ochit ,anglo-bangla
 no problem.....amn kharap din sobar ei ase......tai bole ki hoise.? দিন শেষ এ আবার কাপ জিতবে। ,anglo-bangla
 shate china ke rakhle valo hoto. dada babuder bisshas kora jayna .  pete pete shoytani. ,anglo-bangla
 rangpur ke taile r ektu unnoto kora dorkar .  .  .  ,anglo-bangla
 potima ki koracha ar jonno or sasthi hoya uchit ,anglo-bangla
 jago moslim jago... somoy ki akhono hoyni... akbar gore darao... dekho... allaho ache smader sathe.. kono soktiye rokkte parbe na moslim jatike... nongor tolo tolo somoye je holo holo... ,anglo-bangla
 vai ami apnar akjon vokto ,anglo-bangla
 Aziz commission ki vobissot er valo vebe korechilen?? ,anglo-bangla
 tor ma k chudi sala ihudir bacca ,anglo-bangla
 tor ki hoy dekh age...allah asen opore.... ,anglo-bangla
 Allah r lalnot tor upor poruk ,anglo-bangla
 Ki moja ki moja beimaani jaat kom hobe ,anglo-bangla
 mas vai ami apnar pagla bokto ,anglo-bangla
 matherchod basi barabari koris na. ,anglo-bangla
 Ai sob keno j ghosona deay. Kisu korte pare na mediar samne fotafot mitta bole. ,anglo-bangla
 time ta ki kew jano ,anglo-bangla
 kiso kiso meyeder arokom khoti korle bole. prem a postab raji na thakai chele oi meyeke ata korche ota korche.salara asol khobor kno bolte cao na ,anglo-bangla
 Agulo ki suru hoia gese Desh ta te Ager Doshi der jodi bichar hoto ta hole r notun ghotona ghotto na. ,anglo-bangla
 Salary baranor dhanda esob..protibar e ronaldo theke besi earn korte emn kore... ,anglo-bangla
 Tor ma tor babake charbe seta post kor. ,anglo-bangla
 kadmot na x dia dao din ka din sahos bara jassa@ ,anglo-bangla
 aisob baje chale der k mere fala dorkor ,anglo-bangla
 Na parle ki koby r ,anglo-bangla
na hoye baler kontho houa uchit chilo. ,anglo-bangla
jotoshob vua news publish kora e ay page er kaj.,anglo-bangla
 maruf k jatio team e dekhte chai ,anglo-bangla
 Nh69 ai player ta ki bhai Bnp naki? nen na keno ? 2ND odi te nh69 k dekhte chai... + mossadek k Baad diye valo akhta player nen ,anglo-bangla
 as salamu alaikum... ami apnar onk boro vokto....,anglo-bangla
amr akta question... nasir ki amn onnay korce . ? sara jinbon ki pani e tanatani korbe?? se ki sokol nirbachok er attiya k dhorson korce naki??,anglo-bangla
jodi ta e na hoi kno take xi a rakha hoina....,anglo-bangla
sorry.. ami nijeke control korte na pere amn bolci... ,anglo-bangla
 Faltu kotha bolar r gayga pan na...?? ,anglo-bangla
ajan dewa hoy nai ta jantey pa ,anglo-bangla
joto din tumar hate desh,anglo-bangla
 vai mas plz khelai nasir k nen .......,anglo-bangla
 Ei boktobbo je tomader theke ashbe ta Banglar manush onek age thekei jane...,anglo-bangla
 Ha ha ha  .  . kon deshe bash kri  .  . mathay kichu dhore na  .  . mofiz  . dath thik kre maja lagbo ,anglo-bangla
 amio jodi amir hoy tahole amio rajajakar hoe jabo ,anglo-bangla
 ata ki sotti na making kora.??? ,anglo-bangla
 khankir pola etodin por uni rakar hoye gelen. ,anglo-bangla
 onek valo laglo suny.allaha take susto rakhuk. ,anglo-bangla
 Chatro league netar ki kono bechar hobe na? ,anglo-bangla
 Onek valo laglo suny allaha take susto rakhuk ,anglo-bangla
 Tuj onek valo laglo suny.allaha take susto rakhuk. ,anglo-bangla
 ata to ganer akta part ,anglo-bangla
 aita hoito mashrafe bhai expect kore na. je cricket er jonno boss ato kicho korlo . sey cricket dekha chere dibo??? Shorol Meye ,anglo-bangla
 Amra kobe pabo bro ..? ,anglo-bangla
 mas vai tomai sotti khub valobasi ,anglo-bangla
 Ami just onar sathe dekha korte jabo . and allahor kache doa korbo ,anglo-bangla
 Tmr kotha gulo pore moner ak kone kmn jeno ak jor ase tolpar korse ..... ar boltase masrafi jeo na kokono plz...... ,anglo-bangla
 churi korar posikkon valo kore dao... samne nirbachon astache ,anglo-bangla
 Mashrafe vai k niye bolar moto kono vasa nai..17koti manuser valobasa niye amder majhe icon hoye tini juger por jug theke jaben.Allah jno onake valo pothe otol rakhen ajibon..ai doa e kori...we love you sooo much vai.. ,anglo-bangla
aamar mota perfect bangladeshi cricket team.,anglo-bangla
 age tora nijera susikkha grohon kor pore manuser chinta koris.......... ,anglo-bangla
 ram da jader hathey tader ayge manush korun. tar por manush. ,anglo-bangla
 Donno hoyk apnar jibon je Allahor mosjid take punorojibito kore tulecen.amin ,anglo-bangla
 akhn theke jeno oi mosjide protidin proti wakto ajaner dhonni sona jay Allah pak sei toufik dan koron. amin ,anglo-bangla
 Jara amader malaun bole tader kache prosno Tara kivabe ekta Hindu country India ke somiho Kore chole??? ,anglo-bangla
 R konodin jeno ajan bondo nahoy allah tmi kobol koro..... ,anglo-bangla
 jodi ami kono valo kaj kore thaki kokhono tahole sei kajer duar vag aj tomak dilam r tomar ocilai prithibir sobai k o samil kore dilam . jeno sobar ghore ghore ak jon kore Mashrafi jonme ,anglo-bangla
 Rb Khan taile ki sob hindura ovisopto r muslim ra sob punnoprapto???jodi tai hoy taile pap punner bichar korar manus ra ke??upore Allah ase vogoban ase tader kaj ta tader kei korte den Na ,anglo-bangla
 Sobuz Khan emon ghotona apnader dhormeo ase...seta ki amra boli. Karon eigula bola pap..r Kar birodhe bolbo je Allah sei vogoban abr sei to god..Kar nam e ninda korbo?? ,anglo-bangla
 Proman r prosno asche kotha theke??se odhom bole tumi uttam noy keno??amra ei mote bishashi..r amr kase sob dhormer manus soman ,anglo-bangla
 Boss tmk paile age tmr pa duita joraia dortam Ar allahr kace tmr jonne onk onk doa kortam... Tmi amk akber aktu dekha korar sujok diba.... Tmr buker sathe amr bukta aktu misaitam ,anglo-bangla
 Kn jani apnar photo dekhle amr lom dariye jay.salute korte mon chay.manus jodi hoy tahole apnar motoi howa uchit. ,anglo-bangla
 vi amra kobe pabo bolte paren ,anglo-bangla
 vai sotti bolsen gorur mute r ki ba take ,anglo-bangla
 ai jonne ora mati diye banay abar otake puja kore. jotto sob pagoler dol ,anglo-bangla
 Sumon Suvo Hossain tor kotha sunna buja jai tui akta jongir jarod pola...... ,anglo-bangla
 Mashrafe vaier mto captain kotite khujleo r akta pawa jbe na ,anglo-bangla
 indian Randian ra to er theke hajar gun beshi onyai korse.. kono malaooner bachcha ki ai gulu dekhena? ,anglo-bangla
 Vaia 2 bosor hoye gelo amar ta pai nai too.. hyhy ,anglo-bangla
 eslam na thakla ke hoba? ,anglo-bangla
 at dite ke shorile chullai ,anglo-bangla
 Ok dekhle amar tar kotha mone pore ,anglo-bangla
 Love ar opor nam Mas ,anglo-bangla
 Kotto kotto je valobasi tmk kono vabei express kora possible na jaan * * ,anglo-bangla
 Mash vai tomake khub shundor lagche ,anglo-bangla
 Hindu Vai der k bolchi muslim der k kharap comment korbenna Karon joto gulo post dekhden apnarai age gala gali Kore Chen ,anglo-bangla
 Ami chai a aina bangladesha pas hok ,anglo-bangla
 Ajan er moto sumodhur r kisu nei .  ,anglo-bangla
 are chosma pora mash k onno rokom lagse ,anglo-bangla
 Apnar moto r hero pabona..... ,anglo-bangla
 kintu sei 6 er mar sesh mohurte tai ei haar ,anglo-bangla
 ....... gendhu sala......tor baper e eto din dhore chinos nai??.? ,anglo-bangla
 Amra kobe pabo .... ? ,anglo-bangla
 Deshi jei abalgulore team a nise amar mone hoi minimum 9 jon bidesi niye 11 sajate hoibo  ,anglo-bangla
 boss tomake agami aro 10 bochor dekhte chai  .  . national team a ,anglo-bangla
 vai apnake amar nijer vai mone hoi.kub ischa ase apnar shate khota bolar.god bless u brother ,anglo-bangla
 Boss k ja lagse na   ,anglo-bangla
 Mash tmak dekhar khub iccha ,anglo-bangla
 Mawla r ki ki dakhaiba.. ,anglo-bangla
 ata dekha amader jonno uchit hobe na ,anglo-bangla
 faltu jotosob nijeder kono program nai .  khali batperi ,anglo-bangla
 Amr ta pabo kobe ...? ,anglo-bangla
 agiye jao tumi sara desh ache tomar sathe ,anglo-bangla
 amara kobe pabo re vai... ,anglo-bangla
 Tumi ke jara manus mare tader ke bhagoban marbe tumi tader hoye abar katha bolcho ,anglo-bangla
 amra j kobe pabo Allah valo janen ,anglo-bangla
 Amin. ar zeno bondho na hoy ,anglo-bangla
 khankir pola gulo re guli kore mar ,anglo-bangla
 apnak onk sundor lagsa br ,anglo-bangla
jader country tader khobor nai...,anglo-bangla
 r ai niya Bangladesh er ato kisu..,anglo-bangla
 Pipra hoye hatir sathe palla deoyata thik na....... ,anglo-bangla
 vaai ami ekhono pai nai,anglo-bangla
 Apnader post ame wall a ase na kno.? ,anglo-bangla
 Kan maagi ta ki pani te hishu koreche naki....,anglo-bangla
Jati jante chaay to Admin ,anglo-bangla
 morar age parone kapar na peye tmr mrittu hok. ,anglo-bangla
 News Ki deshe r nei  ,anglo-bangla
 #Mh_RanaSohel ki onnoyn hoyce Ditellg ta bolo? R ekta #Porshono korbo ottor dite parbe? ,anglo-bangla
 poribesta nosto hobe.ager system tai valo chilo. ,anglo-bangla
 o khana ke bador thaka nake ,anglo-bangla
 Oneak nice ami 1 bar gase.. ,anglo-bangla
 sorkari chakri jibi der beton baranor fole sob jinish er dam bere gace . ar amader holo moron . amader beton bare na . company er laver % o pai na arokom hole to amra mara jabo ,anglo-bangla
 Direct bollei hoy .  desher Shobai k borolok kora hobe... But suru ta Nijer thekei hobe ,anglo-bangla
 Chakrikormosongstan na kore doridro thakbena ki moja eto part nen kivabe ,anglo-bangla
 Apnare Mukhe ei sob kotha manaina apnar karonei deshe akhon dirty politics Cholteche ,anglo-bangla
 jibon dile khelbe ke tumi ,anglo-bangla
 Msrafi tumi aro balo kro ,anglo-bangla
 khelte na parle koser dos.. ,anglo-bangla
 Desh er ekjon manush o jibitho takbe na karon ami oder k mare phelbo. ,anglo-bangla
 Mashrafe Bangladesh akjone ase jar bikolpo nai. tai amar voktora ato valobasi. duya kori baba susto thako aro valo khelo. ,anglo-bangla
 Ta r hobe bole mone hoy na ....kono din o ,anglo-bangla
 boss apni to id pelen amra pabo kobe? ,anglo-bangla
 amake 2 koti taka din .  pore diye dibo ,anglo-bangla
 masrafi vai k sudu masrafi bola jabe na..vai bolata hoba... ,anglo-bangla
 Jn tk ki sorkar dibo ,anglo-bangla
 Ki tor bape taka dibe na ki.bloody hell ,anglo-bangla
 Amer akta bari dorker Ami khob gorib manus ,anglo-bangla
 Ta hole eto manus bekar kno..? ,anglo-bangla
 tobe amra keno bideshe aci.....? ,anglo-bangla
 Amito ar base din thakbona ,anglo-bangla
 Salman Sara jebon amad r ceti hoy take by........... ,anglo-bangla
 apni e pithibirer onnotomo lok.... amra ja pari na apni pare dekhi esen... new record in the world ,anglo-bangla
 assa shap ta keno or shamir paye kiss korse na??? . ? ,anglo-bangla
 joto sob agol pagol er kaj karbar ,anglo-bangla
 World ar sob thaka boro mittha kotha ,anglo-bangla
 Akhane dakhi ektu pore war suru hoy jabe dakhcii ,anglo-bangla
 ki je vlobasa .  baki 159999999 manus mnehy vlobasena ami priministr ke vlobasi .  tai bole parlament e hut kre gye take joriye dhorbo? strange sb vlobasa ,anglo-bangla
 atto kuara na dekhiye parle nije giye chutiye niye ashen tahole amra bujhbo......apni super hero....... #ekhlas ,anglo-bangla
 Eivabe huthat kore mathe dhuke pora thik na ,anglo-bangla
#Mash Vai kichu ekta koren plz ,anglo-bangla
 tobe sorto holo sobai awamilig korte hobe ,anglo-bangla
 Agea jan amra apnar pase acsai ,anglo-bangla
 Ora to biye e kore nai ,anglo-bangla
 r valo lage na buji.odr abeg ses ,anglo-bangla
 de pagol er sathe ki songser hoi. ,anglo-bangla
 Dibe na 2ura meye ki valo Ni. ,anglo-bangla
 ata mone hoe baba khaise ,anglo-bangla
 dasher ki kono news nai....? ,anglo-bangla
messi cr7 er sateo amn hoi. but ora er jnne ato punishment dai na ,anglo-bangla
 Bangladesh er proti ti manus jodi apnar moto hoto .  tahole cricket khalar moto amder desh aro agiye jato. ,anglo-bangla
 boss .  apnar sei bokter jonno kichu koren.....noile sob kichu mitta hoye jabe ,anglo-bangla
 Mashrafe bhai apnar uchit oie chele take jail theke chutaiya niye asha ,anglo-bangla
 bilgast jemon bolen jodi amar sob ortho goriber majhe bitoron kore deoya jay sei ortho tara tader kache rakhte parbena tai amader prodhanmontry sei kotha mone rekhei goribderke gorib rakhte cay ,anglo-bangla
 Baiia apnar moto balo captain banglar etihashe r kokono kaw ashe ni r ashbe na.... ,anglo-bangla
 mobile kotha bolar upor VAT ki aru barba???? ,anglo-bangla
 Good .  . Bangladesh er kon Plyer e jeno add nadite pare  . tahole aro valo hobe ,anglo-bangla
 meyeti hotel a gelo kno? ,anglo-bangla
 india tei ai sob possible ,anglo-bangla
 Bcb faltu pechal pare ar kichu janena ,anglo-bangla
Mone raikhen ashraf is ashraf tar moto boro moner neta 2nd r awami te hobe na ,anglo-bangla
 Boss is allways boss.toma k koto ta valobashi dekhate parbona. ,anglo-bangla
 12 tarikh r ek pic chai vai... D ,anglo-bangla
 sobi e k kub valo lagteche.... ,anglo-bangla
 Mehedi kano ato mara holo ,anglo-bangla
 chal jaoar pore ghor wait our bangladeshi peoples ,anglo-bangla
 Boss tmi mahte thakle sahos pai amrai jetbo ,anglo-bangla
 Oder theke gorib lok ki r dase ase ,anglo-bangla
 sudu 10 taka keji chal dilei to hobe na desher unnoti korte hobe ,anglo-bangla
 er jonnoi to tmare eto vlobasi BOOS..... ,anglo-bangla
 Chadta ki pore khachche ? ,anglo-bangla
 U r a real Hero ,anglo-bangla
 ami tomake khub valobase . plz tmi or jonno kisu akta koro ,anglo-bangla
 Vaia apnar fan ta ke help koren ,anglo-bangla
 Hayra r koto ki korba biya koros na kano faltu ekta ,anglo-bangla
 Chapa marar r jaiga pay na ,anglo-bangla
 Abe Bangladeshi toder okate thak toder ki ache sudhu sudhu fb te kururer moto vugis ,anglo-bangla
 shob to apnar jnno i boss........ ,anglo-bangla
 valobar jonno amn sasti?? ? ,anglo-bangla
 delowear ar moto bedop der jonno dowa korbo allha jeno oder ke hedayet kore r shalim vhi ke bolbo je shmporke gan nai se shomporke kotha bola theke bi ro to thakty? ,anglo-bangla
tumi ki tumar babar sontan? Sondeho lagce bai.... ,anglo-bangla
 mash boss thakle .  .  amra joy aro onk pabo ,anglo-bangla
 apnar sathe kotha bola jabe kivabe ,anglo-bangla
 tar kichu valo movie er naam bolen to kichu...anybody kindly ,anglo-bangla
 nam thik kore likhen onar nam sona chan na jake chan ,anglo-bangla
 Ami boro hole apnar Moto hobo ,anglo-bangla
 Oi Malaysia aste onar unomothi lage na....unni je kono somoy aste pare Malaysia. ,anglo-bangla
 Dr zakir naik ke mante hobe amonta to oni nije o bolen na.. onar kotha jodi Quran hadisher sathe mile manben na hole na... sap kotha... ,anglo-bangla
 harami kuttar bassa jornalist toder kobora jaiga hbe naa alem der news nea natok koro eblissss tor jonmer thik ni ,anglo-bangla
 ababei jeno bud bar amra joyta uojapon korte pari boos ,anglo-bangla
 Abbash holo kobor pujari unar kache konodin valo laqbe na .  ,anglo-bangla
 a sala cur ar jonno amar deser manus aj is a jugdessa ,anglo-bangla
 khub beshi koshto peyechi tai hoato chokher pani dhore rakhte parini. khache thakle help kortam. kintu dure theke tar porjonto help jabe ki na janina r tar thikmoto cholbe kina janina. Sorkari uddoge kichu kora na hole bura manush ra sobsomoy koshto pabe. janina ki kore tar icche puron korbo.. ,anglo-bangla
 Kiamoter r beshi deri nai,anglo-bangla
 oh ma kno tumi aj kosto korcuo ha allha pak apni kichuo akta korun ,anglo-bangla
 Reporter dero mone hoy na kono manobikota asee Tara ahudhu eder dekhte jay news publish korbe bole er beshi kichu naa. ,anglo-bangla
 Media prochar na kore help korun tate tar kaje dibe. ,anglo-bangla
 Khub kharap laglo sune alha help koro Maa ta ke ,anglo-bangla
 Allah amk mere felo r valo lage na ato kosto dekte ,anglo-bangla
 dariddrota r boyoser vare manustir jonno ank kosto laglo.Ishwar take valo rakhuk ai prarthona ,anglo-bangla
 jakir k india theke lathi diya bar kor hoyess ,anglo-bangla
 mone hossa sara din toder galagal dii ,anglo-bangla
 vai avabe likhis na nijeke control korte pari na ,anglo-bangla
 Just ekta kotha e bolbo...onek valovasi bhaiya k.. ,anglo-bangla
 comment korar moto vasa amar nei vai ,anglo-bangla
 onek valo laglo & gorbo kori je uni amar desher sontan. ,anglo-bangla
 jato sob abal marka news. ,anglo-bangla
 ekta vondo k jaiga dey vondoy.sala faltu kothakar ,anglo-bangla
 tomar likha porei chokhe pani ese galo.. janina sedin ki hobe ,anglo-bangla
 ar ek ta hobe ta holo ..,anglo-bangla
Kono house e cricket er jonno tv er remote niya maramari hobe na ..,anglo-bangla
Jodi 60 65 years porjonto khelte parte tahole ami j ki anondo petam..,anglo-bangla
 koy tk pai sos ai news eer jonno samne din ashse shabdhannn vlo hoa jaa jadin kintu kno maff hbe naaa....kutta jornalisttt.... ,anglo-bangla
 Asole bhai ai paperta amade india porichalit kore tai bangla thake ja pare likhe admine ke jota maren sala hijra ki olad ,anglo-bangla
 baler alap sob jaugay na korle hoy na? ,anglo-bangla
 reply kora vai der uddeshe.... unar kotha ta na buje ulta comm korcen.. ,anglo-bangla
 ai rokom somoyer konttyoshor chara keo dite pare na .  ,anglo-bangla
Jotodin tmr hat a desh . poth harabe na Bangladesh .  .  .  .  .  .  . ,anglo-bangla
 I salute you Boss.Ami jiboner prothom thekei apnar vokto.Apni k dekhe onupranito hoye eksomoy grame cricket kheltam.amar seleke ami crixketer banate chai. doa korben jeno Allah or hayat dan kore ebong ekjon Mashrafee hote pare. ,anglo-bangla
 Ami Bangladesh er sob spporter k bolte chai bhai jemon win korle amra tader sabashi dei temon jokhon losse kore tokhon o jeno tader sapport dei kharap khela j kono team e khelte pare kharap somoy jae sob team er e eta mone rakhben....sob somoy pashe achi thakbo karon ami amar desh k onek valovasi.. ,anglo-bangla
 r.o. 1ta kaj korte pare tomra jano ki? camera on kore j kono remort er bottam dabale balber flash ta dekte pawa jai jeta khali chokhe dekha jai na. ,anglo-bangla
